Station;minimo;maximo;media;desvest;varianza
2612500130;806.9;812.9;811.7303384;0.984413065;0.969069082
2612500210;732.6;739.8;736.6536917;1.225278326;1.501306975
2612500211;894.8;907;901.1070245;2.129188267;4.533442676
2612500212;798.4;807.4;802.9532795;1.456467544;2.121297707
2612500213;834.3;845;839.435832;1.648535551;2.717669462
2612500214;840.8;851;846.0623224;1.699509632;2.888332991
2612500215;847.6;858.1;853.0806206;1.743218988;3.038812441
2613500126;786.1;795.6;791.0199049;1.391419666;1.936048688
2614500112;796.7;806.3;802.0275854;1.413644424;1.998390558
2614500116;783.9;793.5;789.2086429;1.396977371;1.951545776
2615500122;682.3;687.9;685.9819072;1.018596826;1.037539494
2621500070;810.3;817.1;812.6576197;1.206856499;1.45650261
2701500105;774.1;783.1;779.1775745;1.362384519;1.856091579
2702500107;818.9;829.3;824.4091107;1.415968284;2.004966181
2801500078;949.5;963.2;955.9095683;1.822719975;3.322308108
2802500079;990.5;1002.9;995.8055736;2.033007581;4.133119826
2804500076;897.7;908.9;903.3038704;1.452335796;2.109279263
2805500075;996.9;1009.1;1002.226834;2.070819871;4.288294939
2901500072;965.7;978.5;972.0843132;1.756875406;3.086611192
2906500077;890.1;900.9;895.4733578;1.39730374;1.952457741
3206500045;968.6;982.5;975.7070662;2.292307492;5.254673639
3206500058;932.8;946.1;939.479413;2.059289854;4.240674701
3206500059;971.2;986.5;978.2858422;2.352495314;5.534234204
3503500062;796.9;807.7;802.736761;1.574505919;2.47906889
3505500061;945.7;959.6;952.6608924;2.190445041;4.798049479
3507500046;835.8;848.6;843.0226214;1.855204933;3.441785342
3518500127;914.5;926.9;919.6613998;1.908020498;3.640542223
3526500201;991.3;1005.5;997.6254324;2.265645927;5.133151467
3701500114;750.7;753.4;752.9847321;0.384815542;0.148083001
3702500113;848.7;860.7;854.881527;1.609328009;2.58993664
3706500109;989.7;1007.6;996.2490007;2.237510585;5.006453616
5102500128;813.6;823.4;818.9274518;1.363643483;1.859523549
5202500132;757.7;767.1;762.9122796;1.326160493;1.758701654
5205500123;711.7;718.9;716.0657986;1.189489189;1.414884531
5311500056;1001.2;1013.2;1006.885046;1.910163669;3.648725244
5311500121;831.2;841.7;836.9766177;1.504361019;2.263102076
5311500147;1003.7;1013.26;1009.528847;1.806549339;3.263620516
5311500149;1003.3;1013.26;1008.710436;1.945203156;3.783815317
