Station;minimo;maximo;media;desvest;varianza
2612500213;-9562.8;845;837.5702423;141.4749414;20015.15905
2612500214;840.8;851;846.1196709;1.673186724;2.799553812
2612500215;847.6;858.1;853.1335919;1.71501225;2.941267018
2613500126;786.1;795.6;791.0232344;1.392506891;1.939075442
2614500112;796.7;806.3;802.0313593;1.415090095;2.002479976
2614500116;783.9;793.5;789.2139621;1.398313408;1.955280388
2615500122;682.3;689.5;686.0754719;1.097288044;1.204041053
2621500070;807.3;817.1;812.499189;1.363048913;1.85790234
2701500105;774.1;849.9;779.190046;1.533821191;2.352607447
2702500107;818.9;829.3;824.4162689;1.420484091;2.017775051
2801500078;949.5;963.2;955.9054642;1.831072209;3.352825433
2802500079;988.3;1002.9;995.7815604;2.074423428;4.303232561
2804500076;897.7;908.9;903.3017215;1.461294619;2.135381963
2805500075;994.7;1009.1;1002.198696;2.122242529;4.50391335
2901500072;870.1;978.5;972.0854698;2.537653937;6.439687503
2906500077;890.1;900.9;895.4778016;1.399179796;1.957704101
3206500045;968.1;982.5;975.7057259;2.29933588;5.28694549
3206500058;932.8;946.1;939.4780905;2.06277222;4.255029231
3206500059;970.5;986.5;978.2825204;2.356337365;5.552325778
3503500062;796.9;807.7;802.735651;1.577075465;2.487167023
3505500061;945.7;959.6;952.6554303;2.193902517;4.813208256
3507500046;835.7;848.6;843.0110497;1.869001846;3.4931679
3507500133;687.6;695.9;692.0011556;1.203408952;1.448193106
3518500127;913.5;926.9;919.6518031;1.919484673;3.684421409
3526500201;0.2;1005.5;987.7823037;96.18993795;9252.504163
3701500114;750.7;760.1;755.5758013;1.256321727;1.578344282
3701500117;600;644.5;641.1055031;1.120238048;1.254933285
3702500113;847.9;860.7;854.8782767;1.61169624;2.59756477
3706500109;988.2;1004;996.233546;2.235551617;4.997691033
5102500128;813.6;823.4;818.9408502;1.370342957;1.877839818
5202500132;756.8;767.1;762.9176029;1.330271098;1.769621193
5205500123;711.7;720;716.0806031;1.197178559;1.433236502
5311500056;998.9;1013.5;1006.87394;1.944220953;3.779995113
5311500121;831.2;841.7;836.9819552;1.50550378;2.266541633
5311500147;0.5;1016.4;1009.511247;5.817141401;33.83913408
5311500149;-0.3;1015.5;1008.569853;17.92001116;321.1267999
